-0.736655 -49.076 -39.9108 -36.6222 -35.8218 -37.2351 -42.2701 -61.4405 -39.9387 -34.9892 -33.1541 -33.4716 -36.4876 -47.7216 -40.4904 -32.8317 -29.699 -28.8429 -30.2241 -35.8866 -42.9402 -28.9033 -23.6517 -20.8568 -19.725 -20.7325 -33.6161 -0.264122
-0.735082 -51.407 -40.5009 -36.8146 -35.7543 -36.8734 -41.2682 -71.942 -40.8485 -35.3083 -33.1859 -33.2407 -35.8374 -44.9487 -42.0914 -33.3142 -29.8305 -28.7174 -29.777 -34.6 -47.81 -29.6225 -23.8821 -20.8073 -19.3879 -19.8716 -27.831 -0.196056
-0.73351 -54.6582 -41.1683 -37.0426 -35.7169 -36.5538 -40.394 -57.3547 -41.9027 -35.6721 -33.248 -33.044 -35.258 -42.8652 -44.104 -33.8596 -29.9952 -28.6226 -29.3778 -33.4987 -60.2436 -30.4467 -24.1522 -20.7874 -19.0875 -19.0993 -24.2933 -0.138142
-0.731938 -59.9916 -41.9264 -37.3084 -35.7095 -36.2735 -39.6246 -52.1867 -43.142 -36.0848 -33.3411 -32.8803 -34.7408 -41.2038 -46.7836 -34.4768 -30.1947 -28.558 -29.0226 -32.542 -53.3451 -31.3992 -24.465 -20.7974 -18.8219 -18.4026 -21.7184 -0.0903416
-0.730365 -76.7023 -42.7931 -37.6146 -35.7321 -36.0303 -38.9432 -48.9798 -44.6297 -36.5514 -33.4662 -32.7487 -34.2791 -39.8296 -50.75 -35.1774 -30.4309 -28.5235 -28.7082 -31.702 -45.5277 -32.5135 -24.8242 -20.8379 -18.5895 -17.7717 -19.6834 -0.05263
-0.728793 -62.9532 -43.7929 -37.9645 -35.7853 -35.8224 -38.3374 -46.6586 -46.4705 -37.0786 -33.6242 -32.6482 -33.8676 -38.6646 -58.3899 -35.9766 -30.7063 -28.5192 -28.4322 -30.9587 -41.4751 -33.8392 -25.2346 -20.9096 -18.3893 -17.199 -17.9957 -0.0249975
-0.727221 -56.0826 -44.9613 -38.3619 -35.8694 -35.6483 -37.7976 -44.8473 -48.8593 -37.6744 -33.8168 -32.5785 -33.502 -37.6602 -65.9222 -36.8952 -31.0235 -28.5451 -28.1925 -30.2976 -38.7264 -35.4561 -25.7018 -21.0136 -18.2204 -16.6782 -16.5511 -0.00744817
-0.725648 -52.3051 -46.3519 -38.8116 -35.9854 -35.5068 -37.3164 -43.3699 -52.2248 -38.3494 -34.0457 -32.5392 -33.179 -36.7834 -53.0669 -37.9625 -31.3863 -28.6018 -27.9874 -29.7075 -36.6512 -37.5025 -26.2332 -21.151 -18.082 -16.2046 -15.2869 0
-0.724076 -49.6967 -48.0511 -39.3197 -36.1343 -35.3972 -36.8878 -42.1298 -57.8802 -39.1176 -34.313 -32.5303 -32.8956 -36.0114 -48.0948 -39.2213 -31.7989 -28.69 -27.8156 -29.1798 -34.9907 -40.2544 -26.838 -21.3236 -17.9737 -15.7742 -14.1625 -0.00268508
-0.722503 -47.7122 -50.2122 -39.8937 -36.3173 -35.3188 -36.5071 -41.0681 -80.3314 -39.9974 -34.6216 -32.552 -32.6496 -35.3276 -44.9611 -40.7386 -32.2667 -28.8106 -27.6761 -28.7079 -33.6134 -44.4009 -27.5282 -21.5334 -17.8955 -15.384 -13.1497 -0.0155496
