-51.982 -31.0478
-51.8018 -30.7632
-51.6216 -30.5668
-51.4414 -30.4558
-51.2613 -30.4294
-51.0811 -30.4883
-50.9009 -30.635
-50.7207 -30.874
-50.5405 -31.2118
-50.3604 -31.658
-50.1802 -32.226
-50 -32.9347
-49.8198 -33.8113
-49.6396 -34.8961
-49.4595 -36.2518
-49.2793 -37.9836
-49.0991 -40.2868
-48.9189 -43.5937
-48.7387 -49.2333
-48.5586 -72.5582
-48.3784 -50.4306
-48.1982 -44.0895
-48.018 -40.5053
-47.8378 -38.0323
-47.6577 -36.1756
-47.4775 -34.7195
-47.2973 -33.5507
-47.1171 -32.6028
-46.9369 -31.834
-46.7568 -31.2167
-46.5766 -30.7323
-46.3964 -30.3683
-46.2162 -30.1164
-46.036 -29.9717
-45.8559 -29.9322
-45.6757 -29.9983
-45.4955 -30.1733
-45.3153 -30.4633
-45.1351 -30.8778
-44.955 -31.4313
-44.7748 -32.1448
-44.5946 -33.0495
-44.4144 -34.1929
-44.2342 -35.6514
-44.0541 -37.5585
-43.8739 -40.1787
-43.6937 -44.1628
-43.5135 -52.1148
-43.3333 -57.7442
-43.1532 -45.8747
-42.973 -41.0759
-42.7928 -38.0642
-42.6126 -35.9075
-42.4324 -34.2658
-42.2523 -32.9771
-42.0721 -31.952
-41.8919 -31.1368
-41.7117 -30.4972
-41.5315 -30.0108
-41.3514 -29.663
-41.1712 -29.4449
-40.991 -29.3516
-40.8108 -29.3822
-40.6306 -29.5393
-40.4505 -29.8294
-40.2703 -30.2637
-40.0901 -30.8596
-39.9099 -31.6434
-39.7297 -32.6556
-39.5495 -33.9603
-39.3694 -35.6668
-39.1892 -37.9817
-39.009 -41.3712
-38.8288 -47.3327
-38.6486 -87.1445
-38.4685 -47.0836
-38.2883 -41.1356
-38.1081 -37.7027
-37.9279 -35.332
-37.7477 -33.5666
-37.5676 -32.2038
-37.3874 -31.1364
-37.2072 -30.302
-37.027 -29.6616
-36.8468 -29.1905
-36.6667 -28.8732
-36.4865 -28.7007
-36.3063 -28.6692
-36.1261 -28.7797
-35.9459 -29.0379
-35.7658 -29.4551
-35.5856 -30.0499
-35.4054 -30.8513
-35.2252 -31.905
-35.045 -33.2856
-34.8649 -35.1238
-34.6847 -37.679
-34.5045 -41.5868
-34.3243 -49.3465
-34.1441 -55.8197
-33.964 -43.5209
-33.7838 -38.6724
-33.6036 -35.6591
-33.4234 -33.524
-33.2432 -31.9213
-33.0631 -30.6873
-32.8829 -29.7328
-32.7027 -29.0048
-32.5225 -28.4703
-32.3423 -28.1092
-32.1622 -27.9098
-31.982 -27.8668
-31.8018 -27.9812
-31.6216 -28.2594
-31.4414 -28.7149
-31.2613 -29.3705
-31.0811 -30.2623
-30.9009 -31.4493
-30.7207 -33.0313
-30.5405 -35.1952
-30.3604 -38.3514
-30.1802 -43.7317
-30 -62.6117
-29.8198 -45.8385
-29.6396 -39.2339
-29.4595 -35.5991
-29.2793 -33.1427
-29.0991 -31.344
-28.9189 -29.9799
-28.7387 -28.9352
-28.5586 -28.1441
-28.3784 -27.5669
-28.1982 -27.1793
-28.018 -26.9678
-27.8378 -26.9264
-27.6577 -27.0561
-27.4775 -27.365
-27.2973 -27.8695
-27.1171 -28.5974
-26.9369 -29.5942
-26.7568 -30.9356
-26.5766 -32.757
-26.3964 -35.3302
-26.2162 -39.3357
-26.036 -47.5984
-25.8559 -51.6088
-25.6757 -40.481
-25.4955 -35.8134
-25.3153 -32.8856
-25.1351 -30.8131
-24.955 -29.2688
-24.7748 -28.0967
-24.5946 -27.2117
-24.4144 -26.5638
-24.2342 -26.1231
-24.0541 -25.8725
-23.8739 -25.8043
-23.6937 -25.9188
-23.5135 -26.2241
-23.3333 -26.7379
-23.1532 -27.491
-22.973 -28.5344
-22.7928 -29.9549
-22.6126 -31.9121
-22.4324 -34.742
-22.2523 -39.3631
-22.0721 -50.8939
-21.8919 -45.6121
-21.7117 -37.4907
-21.5315 -33.4332
-21.3514 -30.7786
-21.1712 -28.8697
-20.991 -27.4419
-20.8108 -26.3637
-20.6306 -25.562
-20.4505 -24.9937
-20.2703 -24.6337
-20.0901 -24.469
-19.9099 -24.4959
-19.7297 -24.7196
-19.5495 -25.1546
-19.3694 -25.8285
-19.1892 -26.7876
-19.009 -28.1113
-18.8288 -29.9435
-18.6486 -32.5799
-18.4685 -36.7873
-18.2883 -46.1
-18.1081 -46.2632
-17.9279 -36.6187
-17.7477 -32.2117
-17.5676 -29.3954
-17.3874 -27.3909
-17.2072 -25.8997
-17.027 -24.7769
-16.8468 -23.9434
-16.6667 -23.3531
-16.4865 -22.9795
-16.3063 -22.8091
-16.1261 -22.8386
-15.9459 -23.0742
-15.7658 -23.533
-15.5856 -24.2462
-15.4054 -25.2676
-15.2252 -26.6909
-15.045 -28.6914
-14.8649 -31.6501
-14.6847 -36.6735
-14.5045 -51.849
-14.3243 -40.0758
-14.1441 -32.9726
-13.964 -29.1719
-13.7838 -26.6319
-13.6036 -24.7895
-13.4234 -23.409
-13.2432 -22.3709
-13.0631 -21.6085
-12.8829 -21.0834
-12.7027 -20.774
-12.5225 -20.6713
-12.3423 -20.7764
-12.1622 -21.1011
-11.982 -21.6702
-11.8018 -22.5276
-11.6216 -23.7491
-11.4414 -25.4728
-11.2613 -27.9807
-11.0811 -31.992
-10.9009 -40.6404
-10.7207 -42.7136
-10.5405 -32.2864
-10.3604 -27.6854
-10.1802 -24.7564
-10 -22.6678
-9.81982 -21.107
-9.63964 -19.9242
-9.45946 -19.0381
-9.27928 -18.4022
-9.0991 -17.9901
-8.91892 -17.7894
-8.73874 -17.7988
-8.55856 -18.0277
-8.37838 -18.4986
-8.1982 -19.2521
-8.01802 -20.3592
-7.83784 -21.948
-7.65766 -24.2765
-7.47748 -27.982
-7.2973 -35.5854
-7.11712 -41.6864
-6.93694 -29.3269
-6.75676 -24.3477
-6.57658 -21.2118
-6.3964 -18.9683
-6.21622 -17.2738
-6.03604 -15.9669
-5.85586 -14.9608
-5.67568 -14.2056
-5.4955 -13.6734
-5.31532 -13.3505
-5.13514 -13.2344
-4.95495 -13.3341
-4.77477 -13.6717
-4.59459 -14.2878
-4.41441 -15.2543
-4.23423 -16.7022
-4.05405 -18.8984
-3.87387 -22.5124
-3.69369 -30.306
-3.51351 -34.3498
-3.33333 -22.6482
-3.15315 -17.5514
-2.97297 -14.1977
-2.79279 -11.6874
-2.61261 -9.68707
-2.43243 -8.03563
-2.25225 -6.64277
-2.07207 -5.45277
-1.89189 -4.42883
-1.71171 -3.54546
-1.53153 -2.78432
-1.35135 -2.13189
-1.17117 -1.578
-0.990991 -1.11492
-0.810811 -0.736738
-0.630631 -0.438996
-0.45045 -0.218382
-0.27027 -0.0725498
-0.0900901 -9.64327e-16
0.0900901 0
0.27027 -0.0725498
0.45045 -0.218382
0.630631 -0.438996
0.810811 -0.736738
0.990991 -1.11492
1.17117 -1.578
1.35135 -2.13189
1.53153 -2.78432
1.71171 -3.54546
1.89189 -4.42883
2.07207 -5.45277
2.25225 -6.64277
2.43243 -8.03563
2.61261 -9.68707
2.79279 -11.6874
2.97297 -14.1977
3.15315 -17.5514
3.33333 -22.6482
3.51351 -34.3498
3.69369 -30.306
3.87387 -22.5124
4.05405 -18.8984
4.23423 -16.7022
4.41441 -15.2543
4.59459 -14.2878
4.77477 -13.6717
4.95495 -13.3341
5.13514 -13.2344
5.31532 -13.3505
5.4955 -13.6734
5.67568 -14.2056
5.85586 -14.9608
6.03604 -15.9669
6.21622 -17.2738
6.3964 -18.9683
6.57658 -21.2118
6.75676 -24.3477
6.93694 -29.3269
7.11712 -41.6864
7.2973 -35.5854
7.47748 -27.982
7.65766 -24.2765
7.83784 -21.948
8.01802 -20.3592
8.1982 -19.2521
8.37838 -18.4986
8.55856 -18.0277
8.73874 -17.7988
8.91892 -17.7894
9.0991 -17.9901
9.27928 -18.4022
9.45946 -19.0381
9.63964 -19.9242
9.81982 -21.107
10 -22.6678
10.1802 -24.7564
10.3604 -27.6854
10.5405 -32.2864
10.7207 -42.7136
10.9009 -40.6404
11.0811 -31.992
11.2613 -27.9807
11.4414 -25.4728
11.6216 -23.7491
11.8018 -22.5276
11.982 -21.6702
12.1622 -21.1011
12.3423 -20.7764
12.5225 -20.6713
12.7027 -20.774
12.8829 -21.0834
13.0631 -21.6085
13.2432 -22.3709
13.4234 -23.409
13.6036 -24.7895
13.7838 -26.6319
13.964 -29.1719
14.1441 -32.9726
14.3243 -40.0758
14.5045 -51.849
14.6847 -36.6735
14.8649 -31.6501
15.045 -28.6914
15.2252 -26.6909
15.4054 -25.2676
15.5856 -24.2462
15.7658 -23.533
15.9459 -23.0742
16.1261 -22.8386
16.3063 -22.8091
16.4865 -22.9795
16.6667 -23.3531
16.8468 -23.9434
17.027 -24.7769
17.2072 -25.8997
17.3874 -27.3909
17.5676 -29.3954
17.7477 -32.2117
17.9279 -36.6187
18.1081 -46.2632
18.2883 -46.1
18.4685 -36.7873
18.6486 -32.5799
18.8288 -29.9435
19.009 -28.1113
19.1892 -26.7876
19.3694 -25.8285
19.5495 -25.1546
19.7297 -24.7196
19.9099 -24.4959
20.0901 -24.469
20.2703 -24.6337
20.4505 -24.9937
20.6306 -25.562
20.8108 -26.3637
20.991 -27.4419
21.1712 -28.8697
21.3514 -30.7786
21.5315 -33.4332
21.7117 -37.4907
21.8919 -45.6121
22.0721 -50.8939
22.2523 -39.3631
22.4324 -34.742
22.6126 -31.9121
22.7928 -29.9549
22.973 -28.5344
23.1532 -27.491
23.3333 -26.7379
23.5135 -26.2241
23.6937 -25.9188
23.8739 -25.8043
24.0541 -25.8725
24.2342 -26.1231
24.4144 -26.5638
24.5946 -27.2117
24.7748 -28.0967
24.955 -29.2688
25.1351 -30.8131
25.3153 -32.8856
25.4955 -35.8134
25.6757 -40.481
25.8559 -51.6088
26.036 -47.5984
26.2162 -39.3357
26.3964 -35.3302
26.5766 -32.757
26.7568 -30.9356
26.9369 -29.5942
27.1171 -28.5974
27.2973 -27.8695
27.4775 -27.365
27.6577 -27.0561
27.8378 -26.9264
28.018 -26.9678
28.1982 -27.1793
28.3784 -27.5669
28.5586 -28.1441
28.7387 -28.9352
28.9189 -29.9799
29.0991 -31.344
29.2793 -33.1427
29.4595 -35.5991
29.6396 -39.2339
29.8198 -45.8385
30 -62.6117
30.1802 -43.7317
30.3604 -38.3514
30.5405 -35.1952
30.7207 -33.0313
30.9009 -31.4493
31.0811 -30.2623
31.2613 -29.3705
31.4414 -28.7149
31.6216 -28.2594
31.8018 -27.9812
31.982 -27.8668
32.1622 -27.9098
32.3423 -28.1092
32.5225 -28.4703
32.7027 -29.0048
32.8829 -29.7328
33.0631 -30.6873
33.2432 -31.9213
33.4234 -33.524
33.6036 -35.6591
33.7838 -38.6724
33.964 -43.5209
34.1441 -55.8197
34.3243 -49.3465
34.5045 -41.5868
34.6847 -37.679
34.8649 -35.1238
35.045 -33.2856
35.2252 -31.905
35.4054 -30.8513
35.5856 -30.0499
35.7658 -29.4551
35.9459 -29.0379
36.1261 -28.7797
36.3063 -28.6692
36.4865 -28.7007
36.6667 -28.8732
36.8468 -29.1905
37.027 -29.6616
37.2072 -30.302
37.3874 -31.1364
37.5676 -32.2038
37.7477 -33.5666
37.9279 -35.332
38.1081 -37.7027
38.2883 -41.1356
38.4685 -47.0836
38.6486 -87.1445
38.8288 -47.3327
39.009 -41.3712
39.1892 -37.9817
39.3694 -35.6668
39.5495 -33.9603
39.7297 -32.6556
39.9099 -31.6434
40.0901 -30.8596
40.2703 -30.2637
40.4505 -29.8294
40.6306 -29.5393
40.8108 -29.3822
40.991 -29.3516
41.1712 -29.4449
41.3514 -29.663
41.5315 -30.0108
41.7117 -30.4972
41.8919 -31.1368
42.0721 -31.952
42.2523 -32.9771
42.4324 -34.2658
42.6126 -35.9075
42.7928 -38.0642
42.973 -41.0759
43.1532 -45.8747
43.3333 -57.7442
43.5135 -52.1148
43.6937 -44.1628
43.8739 -40.1787
44.0541 -37.5585
44.2342 -35.6514
44.4144 -34.1929
44.5946 -33.0495
44.7748 -32.1448
44.955 -31.4313
45.1351 -30.8778
45.3153 -30.4633
45.4955 -30.1733
45.6757 -29.9983
45.8559 -29.9322
46.036 -29.9717
46.2162 -30.1164
46.3964 -30.3683
46.5766 -30.7323
46.7568 -31.2167
46.9369 -31.834
47.1171 -32.6028
47.2973 -33.5507
47.4775 -34.7195
47.6577 -36.1756
47.8378 -38.0323
48.018 -40.5053
48.1982 -44.0895
48.3784 -50.4306
48.5586 -72.5582
48.7387 -49.2333
48.9189 -43.5937
49.0991 -40.2868
49.2793 -37.9836
49.4595 -36.2518
49.6396 -34.8961
49.8198 -33.8113
50 -32.9347
50.1802 -32.226
50.3604 -31.658
50.5405 -31.2118
50.7207 -30.874
50.9009 -30.635
51.0811 -30.4883
51.2613 -30.4294
51.4414 -30.4558
51.6216 -30.5668
51.8018 -30.7632
51.982 -31.0478
52.1622 -31.4251
52.3423 -31.9022
52.5225 -32.4892
52.7027 -33.2006
52.8829 -34.0569
53.0631 -35.088
53.2432 -36.3389
53.4234 -37.8814
53.6036 -39.8389
53.7838 -42.4512
53.964 -46.2877
54.1441 -53.4183
54.3243 -64.7252
54.5045 -49.7092
54.6847 -44.5642
54.8649 -41.4245
55.045 -39.193
55.2252 -37.4889
55.4054 -36.1343
55.5856 -35.0319
55.7658 -34.1224
55.9459 -33.3673
56.1261 -32.7403
56.3063 -32.2227
56.4865 -31.8008
56.6667 -31.4645
56.8468 -31.2062
57.027 -31.0203
57.2072 -30.9025
57.3874 -30.8499
57.5676 -30.8608
57.7477 -30.934
57.9279 -31.0697
58.1081 -31.2687
58.2883 -31.5328
58.4685 -31.8651
58.6486 -32.2698
58.8288 -32.7527
59.009 -33.3218
59.1892 -33.9878
59.3694 -34.7655
59.5495 -35.6752
59.7297 -36.746
59.9099 -38.0214
60.0901 -39.5692
60.2703 -41.5053
60.4505 -44.0498
60.6306 -47.7099
60.8108 -54.1966
60.991 -73.5474
61.1712 -52.5661
61.3514 -47.0003
61.5315 -43.6908
61.7117 -41.3536
61.8919 -39.566
62.0721 -38.1353
62.2523 -36.9575
62.4324 -35.9698
62.6126 -35.1316
62.7928 -34.4149
62.973 -33.7999
63.1532 -33.2718
63.3333 -32.8197
63.5135 -32.4347
63.6937 -32.1104
63.8739 -31.8412
64.0541 -31.623
64.2342 -31.4523
64.4144 -31.3264
64.5946 -31.2432
64.7748 -31.2009
64.955 -31.1984
65.1351 -31.2347
65.3153 -31.3093
65.4955 -31.4221
65.6757 -31.5731
65.8559 -31.763
66.036 -31.9925
66.2162 -32.2629
66.3964 -32.5759
66.5766 -32.9339
66.7568 -33.3397
66.9369 -33.7971
67.1171 -34.3107
67.2973 -34.8865
67.4775 -35.5322
67.6577 -36.2577
67.8378 -37.0763
68.018 -38.0058
68.1982 -39.0711
68.3784 -40.308
68.5586 -41.7711
68.7387 -43.5491
68.9189 -45.8005
69.0991 -48.8535
69.2793 -53.5909
69.4595 -64.6977
69.6396 -60.7769
69.8198 -52.4173
70 -48.2854
70.1802 -45.5385
70.3604 -43.4925
70.5405 -41.8728
70.7207 -40.5413
70.9009 -39.4185
71.0811 -38.4545
71.2613 -37.6158
71.4414 -36.879
71.6216 -36.2269
71.8018 -35.6464
71.982 -35.1277
72.1622 -34.6628
72.3423 -34.2454
72.5225 -33.8704
72.7027 -33.5334
72.8829 -33.231
73.0631 -32.9599
73.2432 -32.7178
73.4234 -32.5024
73.6036 -32.3117
73.7838 -32.144
73.964 -31.998
74.1441 -31.8723
74.3243 -31.7657
74.5045 -31.6773
74.6847 -31.606
74.8649 -31.5512
75.045 -31.512
75.2252 -31.4877
75.4054 -31.4779
75.5856 -31.4819
75.7658 -31.4992
75.9459 -31.5294
76.1261 -31.5721
76.3063 -31.6269
76.4865 -31.6935
76.6667 -31.7715
76.8468 -31.8608
77.027 -31.961
77.2072 -32.0719
77.3874 -32.1933
77.5676 -32.3251
77.7477 -32.467
77.9279 -32.6191
78.1081 -32.781
78.2883 -32.9528
78.4685 -33.1344
78.6486 -33.3257
78.8288 -33.5266
79.009 -33.7372
79.1892 -33.9574
79.3694 -34.1873
79.5495 -34.4268
79.7297 -34.6761
79.9099 -34.9352
80.0901 -35.2042
80.2703 -35.4832
80.4505 -35.7724
80.6306 -36.0719
80.8108 -36.3819
80.991 -36.7026
81.1712 -37.0342
81.3514 -37.3772
81.5315 -37.7317
81.7117 -38.0981
81.8919 -38.4768
82.0721 -38.8682
82.2523 -39.2729
82.4324 -39.6914
82.6126 -40.1243
82.7928 -40.5723
82.973 -41.0361
83.1532 -41.5166
83.3333 -42.0149
83.5135 -42.5319
83.6937 -43.0689
83.8739 -43.6273
84.0541 -44.2087
84.2342 -44.815
84.4144 -45.4481
84.5946 -46.1107
84.7748 -46.8054
84.955 -47.5357
85.1351 -48.3056
85.3153 -49.1197
85.4955 -49.9839
85.6757 -50.9053
85.8559 -51.8929
86.036 -52.958
86.2162 -54.1156
86.3964 -55.3855
86.5766 -56.7954
86.7568 -58.3853
86.9369 -60.2164
87.1171 -62.3893
87.2973 -65.0878
87.4775 -68.7084
87.6577 -74.4135
87.8378 -91.482
88.018 -78.1435
88.1982 -71.6597
88.3784 -68.279
88.5586 -66.0777
88.7387 -64.5121
88.9189 -63.3517
89.0991 -62.4782
89.2793 -61.8236
89.4595 -61.3465
89.6396 -61.0212
89.8198 -60.8316
90 -60.7694
